params,mean_test_accuracy,mean_test_recall,mean_test_precision,mean_test_f1
"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1}",0.6900000000000001,0.6533333333333333,0.6650505050505051,0.651812865497076
"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 2}",0.7,0.6288888888888889,0.6904545454545455,0.6515966386554621
"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 0}",,,,
"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1}",0.7,0.6955555555555555,0.6813852813852813,0.6772192513368983
"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2}",0.71,0.6933333333333334,0.7022005772005773,0.6897682709447415
"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 0}",,,,
"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1}",0.69,0.7155555555555556,0.6701298701298701,0.6820580863924517
"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 2}",0.6799999999999999,0.6288888888888888,0.6834415584415584,0.6470915032679738
"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 0}",,,,
"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1}",0.6699999999999999,0.6733333333333333,0.6567965367965367,0.6563438006781661
"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2}",0.6799999999999999,0.6288888888888888,0.6834415584415584,0.6470915032679738
"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 0}",,,,
"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1}",0.6699999999999999,0.6733333333333333,0.6567965367965367,0.6563438006781661
"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 2}",0.6799999999999999,0.6288888888888888,0.6834415584415584,0.6470915032679738
"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 0}",,,,
"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 1}",0.6699999999999999,0.6733333333333333,0.6567965367965367,0.6563438006781661
"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2}",0.6799999999999999,0.6288888888888888,0.6834415584415584,0.6470915032679738
"{'criterion': 'entropy', 'max_depth': 0, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 0, 'min_samples_leaf': 1}",,,,
"{'criterion': 'entropy', 'max_depth': 0, 'min_samples_leaf': 2}",,,,
"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1}",0.59,0.5022222222222222,0.5784632034632035,0.5306295149638803
"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2}",0.59,0.5022222222222222,0.5784632034632035,0.5306295149638803
"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1}",0.67,0.5488888888888888,0.7416666666666666,0.6156015037593985
"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2}",0.67,0.5488888888888888,0.7416666666666666,0.6156015037593985
"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1}",0.72,0.6911111111111111,0.6935897435897436,0.6504611330698287
"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2}",0.72,0.6911111111111111,0.6935897435897436,0.6504611330698287
"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1}",0.69,0.6066666666666667,0.7111888111888112,0.6062653288740244
"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2}",0.69,0.651111111111111,0.6704961704961705,0.6255693581780537
"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1}",0.7,0.6688888888888889,0.6984415584415584,0.6772003538257408
"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2}",0.7,0.6466666666666666,0.6997402597402598,0.6688515406162466
"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1}",0.7,0.6888888888888889,0.6877272727272727,0.6853702884662637
"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2}",0.73,0.6688888888888889,0.7568831168831169,0.6964160401002506
"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1}",0.72,0.6888888888888889,0.7293939393939394,0.6992591773551525
"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2}",0.73,0.6688888888888889,0.7568831168831169,0.6964160401002506
"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1}",0.72,0.6888888888888889,0.7293939393939394,0.6992591773551525
"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2}",0.73,0.6688888888888889,0.7568831168831169,0.6964160401002506
"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 0}",,,,
"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 1}",0.72,0.6888888888888889,0.7293939393939394,0.6992591773551525
"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2}",0.73,0.6688888888888889,0.7568831168831169,0.6964160401002506
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 5}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 10}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 15}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 20}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 25}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 30}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 35}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 40}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 45}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 50}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 55}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 60}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 65}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 70}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 75}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 80}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 85}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 90}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 95}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 0, 'n_estimators': 100}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 5}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 10}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 15}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 20}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 25}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 30}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 35}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 40}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 45}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 50}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 55}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 60}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 65}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 70}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 75}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 80}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 85}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 90}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 95}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 1, 'n_estimators': 100}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 5}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 10}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 15}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 20}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 25}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 30}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 35}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 40}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 45}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 50}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 55}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 60}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 65}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 70}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 75}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 80}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 85}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 90}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 95}",,,,
"{'criterion': 'gini', 'max_depth': 0, 'min_samples_leaf': 2, 'n_estimators': 100}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 5}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 10}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 15}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 20}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 25}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 30}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 35}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 40}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 45}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 50}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 55}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 60}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 65}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 70}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 75}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 80}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 85}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 90}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 95}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 0, 'n_estimators': 100}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 5}",0.69,0.6466666666666667,0.689017094017094,0.6532635937670263
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 10}",0.71,0.6866666666666668,0.682157842157842,0.6736624169118448
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 15}",0.72,0.671111111111111,0.705873015873016,0.6814141414141414
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 20}",0.7300000000000001,0.7088888888888889,0.7184704184704185,0.7007469654528478
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 25}",0.7300000000000001,0.6488888888888888,0.7457142857142857,0.6890677674578604
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 30}",0.72,0.668888888888889,0.7065656565656566,0.6771284271284271
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 35}",0.7300000000000001,0.6266666666666667,0.7455555555555555,0.6668591264256898
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 40}",0.73,0.6466666666666667,0.7366666666666666,0.676157372039725
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 45}",0.72,0.6466666666666667,0.7144444444444444,0.6656998556998557
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 50}",0.73,0.6288888888888889,0.7666666666666667,0.6780621339444869
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 55}",0.72,0.611111111111111,0.7549783549783551,0.6682633053221287
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 60}",0.73,0.6311111111111111,0.7621212121212122,0.6839495798319327
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 65}",0.72,0.611111111111111,0.7549783549783551,0.6682633053221287
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 70}",0.72,0.611111111111111,0.740952380952381,0.6658823529411764
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 75}",0.74,0.6288888888888889,0.7803030303030304,0.6858543417366947
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 80}",0.74,0.6288888888888889,0.7803030303030304,0.6858543417366947
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 85}",0.73,0.6266666666666667,0.7458585858585859,0.6713180008845644
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 90}",0.7300000000000001,0.6066666666666667,0.7555555555555555,0.6632227627893263
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 95}",0.74,0.6266666666666667,0.7591919191919192,0.6746513342178977
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'n_estimators': 100}",0.71,0.5866666666666667,0.7331601731601732,0.6415966386554622
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 5}",0.69,0.6466666666666667,0.689017094017094,0.6532635937670263
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 10}",0.71,0.6866666666666668,0.682157842157842,0.6736624169118448
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 15}",0.72,0.671111111111111,0.705873015873016,0.6814141414141414
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 20}",0.7300000000000001,0.7088888888888889,0.7184704184704185,0.7007469654528478
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 25}",0.7300000000000001,0.6488888888888888,0.7457142857142857,0.6890677674578604
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 30}",0.72,0.668888888888889,0.7065656565656566,0.6771284271284271
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 35}",0.7300000000000001,0.6266666666666667,0.7455555555555555,0.6668591264256898
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 40}",0.73,0.6466666666666667,0.7366666666666666,0.676157372039725
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 45}",0.72,0.6466666666666667,0.7144444444444444,0.6656998556998557
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 50}",0.73,0.6288888888888889,0.7666666666666667,0.6780621339444869
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 55}",0.72,0.611111111111111,0.7549783549783551,0.6682633053221287
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 60}",0.73,0.6311111111111111,0.7621212121212122,0.6839495798319327
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 65}",0.72,0.611111111111111,0.7549783549783551,0.6682633053221287
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 70}",0.72,0.611111111111111,0.740952380952381,0.6658823529411764
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 75}",0.74,0.6288888888888889,0.7803030303030304,0.6858543417366947
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 80}",0.74,0.6288888888888889,0.7803030303030304,0.6858543417366947
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 85}",0.73,0.6266666666666667,0.7458585858585859,0.6713180008845644
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 90}",0.7300000000000001,0.6066666666666667,0.7555555555555555,0.6632227627893263
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 95}",0.74,0.6266666666666667,0.7591919191919192,0.6746513342178977
"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'n_estimators': 100}",0.71,0.5866666666666667,0.7331601731601732,0.6415966386554622
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 5}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 10}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 15}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 20}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 25}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 30}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 35}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 40}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 45}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 50}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 55}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 60}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 65}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 70}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 75}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 80}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 85}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 90}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 95}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 0, 'n_estimators': 100}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 0}",,,,
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 5}",0.67,0.6711111111111112,0.6331601731601733,0.639
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 10}",0.6900000000000001,0.6911111111111111,0.6514935064935066,0.6521794871794873
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 15}",0.7,0.6911111111111111,0.6845887445887446,0.673921568627451
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 20}",0.72,0.7088888888888889,0.7152380952380952,0.7006432748538013
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 25}",0.7100000000000001,0.6466666666666667,0.7023809523809523,0.6660374644275573
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 30}",0.72,0.7111111111111111,0.7087645687645688,0.698743961352657
"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 35}",0.7300000000000001,0.6688888888888889,0.7384615384615385,0.685807453416149
